zip_code,borough,date,rent_price,neighborhood
11205,Kings County,2016-07-31,2645.234561846793,Northwest Brooklyn
11205,Kings County,2016-08-31,2678.6577427754246,Northwest Brooklyn
11205,Kings County,2016-09-30,2724.030297896574,Northwest Brooklyn
11205,Kings County,2016-10-31,2688.2940976261107,Northwest Brooklyn
11205,Kings County,2016-11-30,2662.26847989229,Northwest Brooklyn
11205,Kings County,2016-12-31,2594.3294843680883,Northwest Brooklyn
11205,Kings County,2017-01-31,2611.643432373659,Northwest Brooklyn
11205,Kings County,2017-02-28,2603.9239804757817,Northwest Brooklyn
11205,Kings County,2017-03-31,2618.0507289679017,Northwest Brooklyn
11205,Kings County,2017-04-30,2635.0232248408415,Northwest Brooklyn
11205,Kings County,2017-05-31,2648.8968049395985,Northwest Brooklyn
11205,Kings County,2017-06-30,2698.5408343268755,Northwest Brooklyn
11205,Kings County,2017-07-31,2724.741439124028,Northwest Brooklyn
11205,Kings County,2017-08-31,2773.3353602446073,Northwest Brooklyn
11205,Kings County,2017-09-30,2757.625787285668,Northwest Brooklyn
11205,Kings County,2017-10-31,2734.907922274734,Northwest Brooklyn
11205,Kings County,2017-11-30,2700.090320828546,Northwest Brooklyn
11205,Kings County,2017-12-31,2712.788939273638,Northwest Brooklyn
11205,Kings County,2018-01-31,2723.7927202319215,Northwest Brooklyn
11205,Kings County,2018-02-28,2696.964014086452,Northwest Brooklyn
11205,Kings County,2018-03-31,2672.8045069602776,Northwest Brooklyn
11205,Kings County,2018-04-30,2661.1057816014236,Northwest Brooklyn
11205,Kings County,2018-05-31,2690.4237047493984,Northwest Brooklyn
11205,Kings County,2018-06-30,2730.914088678365,Northwest Brooklyn
11205,Kings County,2018-07-31,2777.843442091233,Northwest Brooklyn
11205,Kings County,2018-08-31,2818.3915770249014,Northwest Brooklyn
11205,Kings County,2018-09-30,2846.7910012002026,Northwest Brooklyn
11205,Kings County,2018-10-31,2833.4535184611973,Northwest Brooklyn
11205,Kings County,2018-11-30,2806.885394611291,Northwest Brooklyn
11205,Kings County,2018-12-31,2817.502236887445,Northwest Brooklyn
11205,Kings County,2019-01-31,2844.2005256219136,Northwest Brooklyn
11205,Kings County,2019-02-28,2854.391075504224,Northwest Brooklyn
11205,Kings County,2019-03-31,2841.220254017589,Northwest Brooklyn
11205,Kings County,2019-04-30,2837.5860303084387,Northwest Brooklyn
11205,Kings County,2019-05-31,2854.9539237893077,Northwest Brooklyn
11205,Kings County,2019-06-30,2884.2632968439716,Northwest Brooklyn
11205,Kings County,2019-07-31,2898.663318324285,Northwest Brooklyn
11205,Kings County,2019-08-31,2942.245042808403,Northwest Brooklyn
11205,Kings County,2019-09-30,2949.045005764338,Northwest Brooklyn
11205,Kings County,2019-10-31,2967.5054637045137,Northwest Brooklyn
11205,Kings County,2019-11-30,2953.96354698045,Northwest Brooklyn
11205,Kings County,2019-12-31,2987.034484275103,Northwest Brooklyn
11205,Kings County,2020-01-31,2966.481781003049,Northwest Brooklyn
11205,Kings County,2020-02-29,2991.6420925866614,Northwest Brooklyn
11205,Kings County,2020-03-31,2986.284652026669,Northwest Brooklyn
11205,Kings County,2020-04-30,2999.0192304127245,Northwest Brooklyn
11205,Kings County,2020-05-31,2974.0766516702147,Northwest Brooklyn
11205,Kings County,2020-06-30,2924.235501106228,Northwest Brooklyn
11205,Kings County,2020-07-31,2898.099043268113,Northwest Brooklyn
11205,Kings County,2020-08-31,2835.488345375355,Northwest Brooklyn
11205,Kings County,2020-09-30,2798.6844006233546,Northwest Brooklyn
11205,Kings County,2020-10-31,2731.1183143623516,Northwest Brooklyn
11205,Kings County,2020-11-30,2684.735671061049,Northwest Brooklyn
11205,Kings County,2020-12-31,2640.8936739709425,Northwest Brooklyn
11205,Kings County,2021-01-31,2643.3435453948728,Northwest Brooklyn
11205,Kings County,2021-02-28,2680.4255364796913,Northwest Brooklyn
11205,Kings County,2021-03-31,2709.0104006741935,Northwest Brooklyn
11205,Kings County,2021-04-30,2747.4305540368687,Northwest Brooklyn
11205,Kings County,2021-05-31,2776.476937143001,Northwest Brooklyn
11205,Kings County,2021-06-30,2838.9077225714727,Northwest Brooklyn
11205,Kings County,2021-07-31,2925.113979944418,Northwest Brooklyn
11205,Kings County,2021-08-31,2965.7894711279323,Northwest Brooklyn
11205,Kings County,2021-09-30,2998.470198735769,Northwest Brooklyn
11205,Kings County,2021-10-31,3005.9926476480764,Northwest Brooklyn
11205,Kings County,2021-11-30,3043.389929563768,Northwest Brooklyn
11205,Kings County,2021-12-31,3049.2418675016997,Northwest Brooklyn
11205,Kings County,2022-01-31,3101.684212117032,Northwest Brooklyn
11205,Kings County,2022-02-28,3172.2954282780624,Northwest Brooklyn
11205,Kings County,2022-03-31,3248.910811319017,Northwest Brooklyn
11205,Kings County,2022-04-30,3285.804079388893,Northwest Brooklyn
11205,Kings County,2022-05-31,3361.9558355709987,Northwest Brooklyn
11205,Kings County,2022-06-30,3454.7429521405024,Northwest Brooklyn
11205,Kings County,2022-07-31,3544.54597070938,Northwest Brooklyn
11205,Kings County,2022-08-31,3564.0718009327925,Northwest Brooklyn
11205,Kings County,2022-09-30,3539.4070509926287,Northwest Brooklyn
11205,Kings County,2022-10-31,3491.4290743626043,Northwest Brooklyn
11205,Kings County,2022-11-30,3482.264198193598,Northwest Brooklyn
11205,Kings County,2022-12-31,3456.390844354957,Northwest Brooklyn
11205,Kings County,2023-01-31,3446.1036804536116,Northwest Brooklyn
11205,Kings County,2023-02-28,3444.195598981287,Northwest Brooklyn
11205,Kings County,2023-03-31,3499.5508569892513,Northwest Brooklyn
11205,Kings County,2023-04-30,3523.893798031143,Northwest Brooklyn
11205,Kings County,2023-05-31,3524.5302281341524,Northwest Brooklyn
11205,Kings County,2023-06-30,3564.438113798363,Northwest Brooklyn
11205,Kings County,2023-07-31,3592.250822162369,Northwest Brooklyn
11205,Kings County,2023-08-31,3666.044061532999,Northwest Brooklyn
11205,Kings County,2023-09-30,3630.284910013598,Northwest Brooklyn
11205,Kings County,2023-10-31,3636.826322596098,Northwest Brooklyn
11205,Kings County,2023-11-30,3522.297151736417,Northwest Brooklyn
11205,Kings County,2023-12-31,3522.832797777047,Northwest Brooklyn
11205,Kings County,2024-01-31,3564.8165352944075,Northwest Brooklyn
11205,Kings County,2024-02-29,3636.4308450390154,Northwest Brooklyn
11205,Kings County,2024-03-31,3658.723107341031,Northwest Brooklyn
11205,Kings County,2024-04-30,3629.252691831858,Northwest Brooklyn
11205,Kings County,2024-05-31,3679.690807755838,Northwest Brooklyn
11205,Kings County,2024-06-30,3735.5520443846262,Northwest Brooklyn
11205,Kings County,2024-07-31,3784.313577716534,Northwest Brooklyn
11205,Kings County,2024-08-31,3777.499446290144,Northwest Brooklyn
11237,Kings County,2015-01-31,2397.2786130225463,Bushwick and Williamsburg
11237,Kings County,2015-02-28,2353.264305530923,Bushwick and Williamsburg
11237,Kings County,2015-03-31,2388.8305168828906,Bushwick and Williamsburg
11237,Kings County,2015-04-30,2364.4102512881686,Bushwick and Williamsburg
11237,Kings County,2015-05-31,2455.707182204268,Bushwick and Williamsburg
11237,Kings County,2015-06-30,2496.139354011116,Bushwick and Williamsburg
11237,Kings County,2015-07-31,2597.283339251301,Bushwick and Williamsburg
11237,Kings County,2015-08-31,2591.615689835233,Bushwick and Williamsburg
11237,Kings County,2015-09-30,2617.8732277472677,Bushwick and Williamsburg
11237,Kings County,2015-10-31,2583.9668142089336,Bushwick and Williamsburg
11237,Kings County,2015-11-30,2566.774507856396,Bushwick and Williamsburg
11237,Kings County,2015-12-31,2517.6966366940947,Bushwick and Williamsburg
11237,Kings County,2016-01-31,2522.8440032443955,Bushwick and Williamsburg
11237,Kings County,2016-02-29,2506.734058141686,Bushwick and Williamsburg
11237,Kings County,2016-03-31,2526.0101220890656,Bushwick and Williamsburg
11237,Kings County,2016-04-30,2518.7586153818625,Bushwick and Williamsburg
11237,Kings County,2016-05-31,2533.795795568227,Bushwick and Williamsburg
11237,Kings County,2016-06-30,2530.6704235767243,Bushwick and Williamsburg
11237,Kings County,2016-07-31,2557.6542379809284,Bushwick and Williamsburg
11237,Kings County,2016-08-31,2580.4041081858763,Bushwick and Williamsburg
11237,Kings County,2016-09-30,2612.133730697964,Bushwick and Williamsburg
11237,Kings County,2016-10-31,2629.2504661252883,Bushwick and Williamsburg
11237,Kings County,2016-11-30,2631.083773170131,Bushwick and Williamsburg
11237,Kings County,2016-12-31,2609.596332017008,Bushwick and Williamsburg
11237,Kings County,2017-01-31,2573.207042344945,Bushwick and Williamsburg
11237,Kings County,2017-02-28,2572.110901907418,Bushwick and Williamsburg
11237,Kings County,2017-03-31,2553.8700540184495,Bushwick and Williamsburg
11237,Kings County,2017-04-30,2553.301851157406,Bushwick and Williamsburg
11237,Kings County,2017-05-31,2544.965167661898,Bushwick and Williamsburg
11237,Kings County,2017-06-30,2571.252531892922,Bushwick and Williamsburg
11237,Kings County,2017-07-31,2590.1113201558237,Bushwick and Williamsburg
11237,Kings County,2017-08-31,2605.799872803248,Bushwick and Williamsburg
11237,Kings County,2017-09-30,2597.7654890622307,Bushwick and Williamsburg
11237,Kings County,2017-10-31,2573.6692926743895,Bushwick and Williamsburg
11237,Kings County,2017-11-30,2541.3572452283324,Bushwick and Williamsburg
11237,Kings County,2017-12-31,2537.1165066306203,Bushwick and Williamsburg
11237,Kings County,2018-01-31,2501.6904292000986,Bushwick and Williamsburg
11237,Kings County,2018-02-28,2491.5840385249853,Bushwick and Williamsburg
11237,Kings County,2018-03-31,2482.295974013568,Bushwick and Williamsburg
11237,Kings County,2018-04-30,2532.8937017418925,Bushwick and Williamsburg
11237,Kings County,2018-05-31,2568.6382728573235,Bushwick and Williamsburg
11237,Kings County,2018-06-30,2598.604729114323,Bushwick and Williamsburg
11237,Kings County,2018-07-31,2600.6628216088993,Bushwick and Williamsburg
11237,Kings County,2018-08-31,2589.8125947284966,Bushwick and Williamsburg
11237,Kings County,2018-09-30,2571.454743687568,Bushwick and Williamsburg
11237,Kings County,2018-10-31,2557.770475325124,Bushwick and Williamsburg
11237,Kings County,2018-11-30,2532.777668693726,Bushwick and Williamsburg
11237,Kings County,2018-12-31,2469.7639764280657,Bushwick and Williamsburg
11237,Kings County,2019-01-31,2439.219680430365,Bushwick and Williamsburg
11237,Kings County,2019-02-28,2473.9537037547666,Bushwick and Williamsburg
11237,Kings County,2019-03-31,2556.5762824242065,Bushwick and Williamsburg
11237,Kings County,2019-04-30,2600.9772280720053,Bushwick and Williamsburg
11237,Kings County,2019-05-31,2604.7037863927426,Bushwick and Williamsburg
11237,Kings County,2019-06-30,2608.176786465424,Bushwick and Williamsburg
11237,Kings County,2019-07-31,2644.5264822719696,Bushwick and Williamsburg
11237,Kings County,2019-08-31,2686.272667837522,Bushwick and Williamsburg
11237,Kings County,2019-09-30,2714.118567297019,Bushwick and Williamsburg
11237,Kings County,2019-10-31,2725.117614414639,Bushwick and Williamsburg
11237,Kings County,2019-11-30,2702.5752001265687,Bushwick and Williamsburg
11237,Kings County,2019-12-31,2696.7415616277463,Bushwick and Williamsburg
11237,Kings County,2020-01-31,2678.740684154941,Bushwick and Williamsburg
11237,Kings County,2020-02-29,2697.7574298709233,Bushwick and Williamsburg
11237,Kings County,2020-03-31,2696.7818980249003,Bushwick and Williamsburg
11237,Kings County,2020-04-30,2710.4996754450094,Bushwick and Williamsburg
11237,Kings County,2020-05-31,2690.781061200531,Bushwick and Williamsburg
11237,Kings County,2020-06-30,2660.0243142206004,Bushwick and Williamsburg
11237,Kings County,2020-07-31,2618.0688956644935,Bushwick and Williamsburg
11237,Kings County,2020-08-31,2556.6184359870017,Bushwick and Williamsburg
11237,Kings County,2020-09-30,2503.6842094110425,Bushwick and Williamsburg
11237,Kings County,2020-10-31,2438.3516227034484,Bushwick and Williamsburg
11237,Kings County,2020-11-30,2406.1050229958246,Bushwick and Williamsburg
11237,Kings County,2020-12-31,2376.7174202532133,Bushwick and Williamsburg
11237,Kings County,2021-01-31,2354.957592756206,Bushwick and Williamsburg
11237,Kings County,2021-02-28,2348.5023557680756,Bushwick and Williamsburg
11237,Kings County,2021-03-31,2343.6301406420243,Bushwick and Williamsburg
11237,Kings County,2021-04-30,2383.158502402943,Bushwick and Williamsburg
11237,Kings County,2021-05-31,2412.6460006767325,Bushwick and Williamsburg
11237,Kings County,2021-06-30,2470.5022720841876,Bushwick and Williamsburg
11237,Kings County,2021-07-31,2533.5076049162612,Bushwick and Williamsburg
11237,Kings County,2021-08-31,2603.662020320851,Bushwick and Williamsburg
11237,Kings County,2021-09-30,2649.3384688853243,Bushwick and Williamsburg
11237,Kings County,2021-10-31,2692.8891974930184,Bushwick and Williamsburg
11237,Kings County,2021-11-30,2708.969708155526,Bushwick and Williamsburg
11237,Kings County,2021-12-31,2744.9903372772474,Bushwick and Williamsburg
11237,Kings County,2022-01-31,2796.246755434792,Bushwick and Williamsburg
11237,Kings County,2022-02-28,2872.190840976993,Bushwick and Williamsburg
11237,Kings County,2022-03-31,2931.460727091369,Bushwick and Williamsburg
11237,Kings County,2022-04-30,2948.726394983365,Bushwick and Williamsburg
11237,Kings County,2022-05-31,3019.4295000867937,Bushwick and Williamsburg
11237,Kings County,2022-06-30,3115.301937173645,Bushwick and Williamsburg
11237,Kings County,2022-07-31,3213.1835058663237,Bushwick and Williamsburg
11237,Kings County,2022-08-31,3271.4113470120633,Bushwick and Williamsburg
11237,Kings County,2022-09-30,3272.502814691972,Bushwick and Williamsburg
11237,Kings County,2022-10-31,3281.7461052024873,Bushwick and Williamsburg
11237,Kings County,2022-11-30,3214.725239343329,Bushwick and Williamsburg
11237,Kings County,2022-12-31,3165.317201107838,Bushwick and Williamsburg
11237,Kings County,2023-01-31,3102.8274419465147,Bushwick and Williamsburg
11237,Kings County,2023-02-28,3117.264969757602,Bushwick and Williamsburg
11237,Kings County,2023-03-31,3140.2375341062684,Bushwick and Williamsburg
11237,Kings County,2023-04-30,3181.6778207696243,Bushwick and Williamsburg
11237,Kings County,2023-05-31,3211.034003353828,Bushwick and Williamsburg
11237,Kings County,2023-06-30,3277.4625532172727,Bushwick and Williamsburg
11237,Kings County,2023-07-31,3305.794881815369,Bushwick and Williamsburg
11237,Kings County,2023-08-31,3329.472020889981,Bushwick and Williamsburg
11237,Kings County,2023-09-30,3295.0194232839954,Bushwick and Williamsburg
11237,Kings County,2023-10-31,3272.93365056514,Bushwick and Williamsburg
11237,Kings County,2023-11-30,3244.0521636170483,Bushwick and Williamsburg
11237,Kings County,2023-12-31,3248.112244883141,Bushwick and Williamsburg
11237,Kings County,2024-01-31,3226.144531925535,Bushwick and Williamsburg
11237,Kings County,2024-02-29,3237.948128544773,Bushwick and Williamsburg
11237,Kings County,2024-03-31,3232.5540152365725,Bushwick and Williamsburg
11237,Kings County,2024-04-30,3276.044424254073,Bushwick and Williamsburg
11237,Kings County,2024-05-31,3329.2209289894417,Bushwick and Williamsburg
11237,Kings County,2024-06-30,3389.012368860581,Bushwick and Williamsburg
11237,Kings County,2024-07-31,3443.9045822440744,Bushwick and Williamsburg
11237,Kings County,2024-08-31,3434.2724788280343,Bushwick and Williamsburg
11374,Queens County,2015-01-31,NA,West Central Queens
11374,Queens County,2015-02-28,NA,West Central Queens
11374,Queens County,2015-03-31,1905.07846151364,West Central Queens
11374,Queens County,2015-04-30,1918.175538661622,West Central Queens
11374,Queens County,2015-05-31,1897.819986418524,West Central Queens
11374,Queens County,2015-06-30,1920.7573857786865,West Central Queens
11374,Queens County,2015-07-31,1955.0853225653632,West Central Queens
11374,Queens County,2015-08-31,2005.5473592233052,West Central Queens
11374,Queens County,2015-09-30,2019.2380567028708,West Central Queens
11374,Queens County,2015-10-31,1990.539333307512,West Central Queens
11374,Queens County,2015-11-30,1986.9325758301036,West Central Queens
11374,Queens County,2015-12-31,1987.9432540368307,West Central Queens
11374,Queens County,2016-01-31,1997.7826445468809,West Central Queens
11374,Queens County,2016-02-29,1993.979782619014,West Central Queens
11374,Queens County,2016-03-31,1964.9209356907425,West Central Queens
11374,Queens County,2016-04-30,1936.4082392745288,West Central Queens
11374,Queens County,2016-05-31,1939.0230809015573,West Central Queens
11374,Queens County,2016-06-30,1988.3979151694552,West Central Queens
11374,Queens County,2016-07-31,2006.3249942532088,West Central Queens
11374,Queens County,2016-08-31,2010.8187764282925,West Central Queens
11374,Queens County,2016-09-30,2031.880307794175,West Central Queens
11374,Queens County,2016-10-31,2094.8546118904974,West Central Queens
11374,Queens County,2016-11-30,2106.6284468949025,West Central Queens
11374,Queens County,2016-12-31,2102.242198193237,West Central Queens
11374,Queens County,2017-01-31,2080.513090568248,West Central Queens
11374,Queens County,2017-02-28,2086.0909904824093,West Central Queens
11374,Queens County,2017-03-31,2081.884975976855,West Central Queens
11374,Queens County,2017-04-30,2084.1508937990857,West Central Queens
11374,Queens County,2017-05-31,2066.4640508561665,West Central Queens
11374,Queens County,2017-06-30,2059.4789324419366,West Central Queens
11374,Queens County,2017-07-31,2074.05088484118,West Central Queens
11374,Queens County,2017-08-31,2093.363179818733,West Central Queens
11374,Queens County,2017-09-30,2109.4812863132283,West Central Queens
11374,Queens County,2017-10-31,2108.2850094407527,West Central Queens
11374,Queens County,2017-11-30,2102.269152024965,West Central Queens
11374,Queens County,2017-12-31,2071.0217393291764,West Central Queens
11374,Queens County,2018-01-31,2031.4725564466687,West Central Queens
11374,Queens County,2018-02-28,2034.7569012527488,West Central Queens
11374,Queens County,2018-03-31,2071.0540571701094,West Central Queens
11374,Queens County,2018-04-30,2115.374270630121,West Central Queens
11374,Queens County,2018-05-31,2108.1991174231243,West Central Queens
11374,Queens County,2018-06-30,2114.4761907473703,West Central Queens
11374,Queens County,2018-07-31,2109.11566244586,West Central Queens
11374,Queens County,2018-08-31,2143.8448977384,West Central Queens
11374,Queens County,2018-09-30,2137.7362256284564,West Central Queens
11374,Queens County,2018-10-31,2144.202815132592,West Central Queens
11374,Queens County,2018-11-30,2141.145431237945,West Central Queens
11374,Queens County,2018-12-31,2159.095477580566,West Central Queens
11374,Queens County,2019-01-31,2158.4764178186188,West Central Queens
11374,Queens County,2019-02-28,2161.0371786804194,West Central Queens
11374,Queens County,2019-03-31,2168.0504904031586,West Central Queens
11374,Queens County,2019-04-30,2173.1926109879005,West Central Queens
11374,Queens County,2019-05-31,2184.4722381791858,West Central Queens
11374,Queens County,2019-06-30,2205.4564341097994,West Central Queens
11374,Queens County,2019-07-31,2241.816198889517,West Central Queens
11374,Queens County,2019-08-31,2243.8488980394022,West Central Queens
11374,Queens County,2019-09-30,2211.462793429705,West Central Queens
11374,Queens County,2019-10-31,2200.289986205115,West Central Queens
11374,Queens County,2019-11-30,2210.865742586355,West Central Queens
11374,Queens County,2019-12-31,2203.6951355692386,West Central Queens
11374,Queens County,2020-01-31,2228.45652135908,West Central Queens
11374,Queens County,2020-02-29,2231.389125885239,West Central Queens
11374,Queens County,2020-03-31,2263.4644285073664,West Central Queens
11374,Queens County,2020-04-30,2237.9207745199196,West Central Queens
11374,Queens County,2020-05-31,2244.7584498954934,West Central Queens
11374,Queens County,2020-06-30,2243.4596982767443,West Central Queens
11374,Queens County,2020-07-31,2226.630563624208,West Central Queens
11374,Queens County,2020-08-31,2210.7068601499022,West Central Queens
11374,Queens County,2020-09-30,2179.78431117981,West Central Queens
11374,Queens County,2020-10-31,2193.9126279180455,West Central Queens
11374,Queens County,2020-11-30,2172.837960763354,West Central Queens
11374,Queens County,2020-12-31,2191.072946350947,West Central Queens
11374,Queens County,2021-01-31,2174.793075324716,West Central Queens
11374,Queens County,2021-02-28,2166.987010022071,West Central Queens
11374,Queens County,2021-03-31,2157.7471930948363,West Central Queens
11374,Queens County,2021-04-30,2177.6091195033077,West Central Queens
11374,Queens County,2021-05-31,2178.070934880309,West Central Queens
11374,Queens County,2021-06-30,2179.4023934005345,West Central Queens
11374,Queens County,2021-07-31,2169.5648510136098,West Central Queens
11374,Queens County,2021-08-31,2180.2844325719875,West Central Queens
11374,Queens County,2021-09-30,2201.472179140008,West Central Queens
11374,Queens County,2021-10-31,2216.0610189268637,West Central Queens
11374,Queens County,2021-11-30,2276.1975757358196,West Central Queens
11374,Queens County,2021-12-31,2302.0897800224666,West Central Queens
11374,Queens County,2022-01-31,2308.149855169636,West Central Queens
11374,Queens County,2022-02-28,2268.8205955141884,West Central Queens
11374,Queens County,2022-03-31,2280.463336853279,West Central Queens
11374,Queens County,2022-04-30,2320.942697265924,West Central Queens
11374,Queens County,2022-05-31,2358.449177590725,West Central Queens
11374,Queens County,2022-06-30,2381.3511463668133,West Central Queens
11374,Queens County,2022-07-31,2413.1109919909327,West Central Queens
11374,Queens County,2022-08-31,2472.5522167058525,West Central Queens
11374,Queens County,2022-09-30,2501.94034933034,West Central Queens
11374,Queens County,2022-10-31,2521.6606038852656,West Central Queens
11374,Queens County,2022-11-30,2496.196684250622,West Central Queens
11374,Queens County,2022-12-31,2503.7986472991815,West Central Queens
11374,Queens County,2023-01-31,2466.972443773338,West Central Queens
11374,Queens County,2023-02-28,2490.542906398848,West Central Queens
11374,Queens County,2023-03-31,2477.693472724971,West Central Queens
11374,Queens County,2023-04-30,2522.4160158580194,West Central Queens
11374,Queens County,2023-05-31,2538.736095483968,West Central Queens
11374,Queens County,2023-06-30,2583.8661718803655,West Central Queens
11374,Queens County,2023-07-31,2596.374492288908,West Central Queens
11374,Queens County,2023-08-31,2624.40174538026,West Central Queens
11374,Queens County,2023-09-30,2654.0527284224604,West Central Queens
11374,Queens County,2023-10-31,2652.513964047236,West Central Queens
11374,Queens County,2023-11-30,2689.6592158113235,West Central Queens
11374,Queens County,2023-12-31,2652.8515952754706,West Central Queens
11374,Queens County,2024-01-31,2657.419175267939,West Central Queens
11374,Queens County,2024-02-29,2691.729979330658,West Central Queens
11374,Queens County,2024-03-31,2711.9602853262113,West Central Queens
11374,Queens County,2024-04-30,2761.986748959765,West Central Queens
11374,Queens County,2024-05-31,2717.768446264259,West Central Queens
11374,Queens County,2024-06-30,2744.704687374797,West Central Queens
11374,Queens County,2024-07-31,2773.8958136966085,West Central Queens
11374,Queens County,2024-08-31,2780.2777777777774,West Central Queens
11228,Kings County,2015-01-31,NA,Southwest Brooklyn
11228,Kings County,2015-02-28,NA,Southwest Brooklyn
11228,Kings County,2015-03-31,NA,Southwest Brooklyn
11228,Kings County,2015-04-30,NA,Southwest Brooklyn
11228,Kings County,2015-05-31,NA,Southwest Brooklyn
11228,Kings County,2015-06-30,NA,Southwest Brooklyn
11228,Kings County,2015-07-31,NA,Southwest Brooklyn
11228,Kings County,2015-08-31,NA,Southwest Brooklyn
11228,Kings County,2015-09-30,NA,Southwest Brooklyn
11228,Kings County,2015-10-31,NA,Southwest Brooklyn
11228,Kings County,2015-11-30,NA,Southwest Brooklyn
11228,Kings County,2015-12-31,NA,Southwest Brooklyn
11228,Kings County,2016-01-31,NA,Southwest Brooklyn
11228,Kings County,2016-02-29,NA,Southwest Brooklyn
11228,Kings County,2016-03-31,NA,Southwest Brooklyn
11228,Kings County,2016-04-30,NA,Southwest Brooklyn
11228,Kings County,2016-05-31,NA,Southwest Brooklyn
11228,Kings County,2016-06-30,NA,Southwest Brooklyn
11228,Kings County,2016-07-31,NA,Southwest Brooklyn
11228,Kings County,2016-08-31,NA,Southwest Brooklyn
11228,Kings County,2016-09-30,NA,Southwest Brooklyn
11228,Kings County,2016-10-31,NA,Southwest Brooklyn
11228,Kings County,2016-11-30,NA,Southwest Brooklyn
11228,Kings County,2016-12-31,NA,Southwest Brooklyn
11228,Kings County,2017-01-31,NA,Southwest Brooklyn
11228,Kings County,2017-02-28,NA,Southwest Brooklyn
11228,Kings County,2017-03-31,NA,Southwest Brooklyn
11228,Kings County,2017-04-30,NA,Southwest Brooklyn
11228,Kings County,2017-05-31,NA,Southwest Brooklyn
11228,Kings County,2017-06-30,NA,Southwest Brooklyn
11228,Kings County,2017-07-31,NA,Southwest Brooklyn
11228,Kings County,2017-08-31,NA,Southwest Brooklyn
11228,Kings County,2017-09-30,NA,Southwest Brooklyn
11228,Kings County,2017-10-31,NA,Southwest Brooklyn
11228,Kings County,2017-11-30,NA,Southwest Brooklyn
11228,Kings County,2017-12-31,NA,Southwest Brooklyn
11228,Kings County,2018-01-31,NA,Southwest Brooklyn
11228,Kings County,2018-02-28,NA,Southwest Brooklyn
11228,Kings County,2018-03-31,NA,Southwest Brooklyn
11228,Kings County,2018-04-30,NA,Southwest Brooklyn
11228,Kings County,2018-05-31,NA,Southwest Brooklyn
11228,Kings County,2018-06-30,NA,Southwest Brooklyn
11228,Kings County,2018-07-31,NA,Southwest Brooklyn
11228,Kings County,2018-08-31,NA,Southwest Brooklyn
11228,Kings County,2018-09-30,NA,Southwest Brooklyn
11228,Kings County,2018-10-31,NA,Southwest Brooklyn
11228,Kings County,2018-11-30,NA,Southwest Brooklyn
11228,Kings County,2018-12-31,NA,Southwest Brooklyn
11228,Kings County,2019-01-31,NA,Southwest Brooklyn
11228,Kings County,2019-02-28,NA,Southwest Brooklyn
11228,Kings County,2019-03-31,NA,Southwest Brooklyn
11228,Kings County,2019-04-30,NA,Southwest Brooklyn
11228,Kings County,2019-05-31,NA,Southwest Brooklyn
11228,Kings County,2019-06-30,NA,Southwest Brooklyn
11228,Kings County,2019-07-31,NA,Southwest Brooklyn
11228,Kings County,2019-08-31,NA,Southwest Brooklyn
11228,Kings County,2019-09-30,NA,Southwest Brooklyn
11228,Kings County,2019-10-31,NA,Southwest Brooklyn
11228,Kings County,2019-11-30,NA,Southwest Brooklyn
11228,Kings County,2019-12-31,NA,Southwest Brooklyn
11228,Kings County,2020-01-31,NA,Southwest Brooklyn
11228,Kings County,2020-02-29,NA,Southwest Brooklyn
11228,Kings County,2020-03-31,NA,Southwest Brooklyn
11228,Kings County,2020-04-30,NA,Southwest Brooklyn
11228,Kings County,2020-05-31,NA,Southwest Brooklyn
11228,Kings County,2020-06-30,NA,Southwest Brooklyn
11228,Kings County,2020-07-31,NA,Southwest Brooklyn
11228,Kings County,2020-08-31,NA,Southwest Brooklyn
11228,Kings County,2020-09-30,NA,Southwest Brooklyn
11228,Kings County,2020-10-31,NA,Southwest Brooklyn
11228,Kings County,2020-11-30,NA,Southwest Brooklyn
11228,Kings County,2020-12-31,NA,Southwest Brooklyn
11228,Kings County,2021-01-31,NA,Southwest Brooklyn
11228,Kings County,2021-02-28,NA,Southwest Brooklyn
11228,Kings County,2021-03-31,NA,Southwest Brooklyn
11228,Kings County,2021-04-30,NA,Southwest Brooklyn
11228,Kings County,2021-05-31,NA,Southwest Brooklyn
11228,Kings County,2021-06-30,NA,Southwest Brooklyn
11228,Kings County,2021-07-31,NA,Southwest Brooklyn
11228,Kings County,2021-08-31,NA,Southwest Brooklyn
11228,Kings County,2021-09-30,NA,Southwest Brooklyn
11228,Kings County,2021-10-31,2043.5066637643697,Southwest Brooklyn
11228,Kings County,2021-11-30,1998.2343297719344,Southwest Brooklyn
11228,Kings County,2021-12-31,1961.1485184437624,Southwest Brooklyn
11228,Kings County,2022-01-31,1959.0604188139953,Southwest Brooklyn
11228,Kings County,2022-02-28,1966.53581748668,Southwest Brooklyn
11228,Kings County,2022-03-31,1996.637311151818,Southwest Brooklyn
11228,Kings County,2022-04-30,2084.9413981237985,Southwest Brooklyn
11228,Kings County,2022-05-31,2185.5003872476814,Southwest Brooklyn
11228,Kings County,2022-06-30,2202.2697327234832,Southwest Brooklyn
11228,Kings County,2022-07-31,2199.9970032441197,Southwest Brooklyn
11228,Kings County,2022-08-31,2191.811199594473,Southwest Brooklyn
11228,Kings County,2022-09-30,2268.187022908146,Southwest Brooklyn
11228,Kings County,2022-10-31,2231.6225775625576,Southwest Brooklyn
